"square_token","square_sku","gtin","original_name","normalized_name","brand","square_category","original_variation","presentation","specifications_in_original_name","pending_group","reason","dynamite_candidates","missing_information_or_resources","csv_row","csv_line_start","csv_line_end","xlsx_sheet","xlsx_row","research_status","product_id","verified_brand","manufacturer_code","verified_video","research_query","research_sources","research_reason","required_next_step"
"75TIIYAM4OKN23TPTHZZN67G","514677005003","","The Beast Roman Candle","The Beast Roman Candle","Unknown","Roman Candles","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","890","893","893","Items","891","candidate_requires_package_review","","Unknown","Unknown","","Compared code against official Winco UPC reference","https://www.wincofireworks.com/wp-content/uploads/2022/03/UPC-Excel-List_3.25.2022_r2.pdf","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"KOTKW2PJDLTQA7NWSJVETPLO","652009001085","","The Godfather","The Godfather","Unknown","Family Pack Assortments","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","891","894","894","Items","892","candidate_requires_package_review","","Unknown","Unknown","","Compared code against official Winco UPC reference","https://www.wincofireworks.com/wp-content/uploads/2022/03/UPC-Excel-List_3.25.2022_r2.pdf","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"Z6FPCUDLKJMT6XYLGBPTJAKZ","757201530804","","The Hulk Clap 500 Gram","The Hulk Clap 500 Gram","Unknown","500 GRAM FINALE","Regular","Unknown","500 Gram","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","892","895","895","Items","893","no_verified_identity","","Unknown","Unknown","","""757201530804"" fireworks","","No verified product identity from the searched code/name. Generic names and store SKUs are insufficient to assign a photo.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"CIU2NNTHN47VXQHXXKQQ2NBE","8145271620518","","The Jaws 500 Gram 9 Shots","The Jaws 500 Gram 9 Shots","Unknown","Unknown","Regular","Unknown","500 Gram | 9 Shots","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","893","896","896","Items","894","candidate_requires_package_review","","Unknown","Unknown","","""8145271620518"" fireworks","https://usa-fireworks.com/products/aerial-all-cakes/aerial-500-gram-cakes/the-jaws/ | https://beta2024.usa-fireworks.com/products/aerial-all-cakes/aerial-500-gram-cakes/the-jaws/","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"D6T5FNCTMUTHQSDLYJD2YU3X","8052532451319","","The King Assortment","The King Assortment","Unknown","Family Pack Assortments","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","894","897","897","Items","895","no_verified_identity","","Unknown","Unknown","","""8052532451319"" fireworks","","No verified product identity from the searched code/name. Generic names and store SKUs are insufficient to assign a photo.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"YY2252GSY24VXZARC2U6X6BL","8052530040119","","The King Assortment","The King Assortment","Unknown","Family Pack Assortments","The King Assortment","The King Assortment","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","895","898","898","Items","896","candidate_requires_package_review","","Unknown","Unknown","","""8052530040119"" fireworks","https://ocfireworks.com/4-fiberglass-mortar-tube-single-tube/ | https://thefireworkssuperstore.com/shop/the-king","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"UTZ525RYU5BQ7EIDA555B7E5","014002913268","","The Kraken 4"" Artillery Shells 24 Pack","The Kraken 4"" Artillery Shells 24 Pack","Unknown","24 Pack Artillery Shells 4""","Regular","Unknown","4"" | 24 Pack","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","896","899","899","Items","897","no_verified_identity","","Unknown","Unknown","","""014002913268"" fireworks","","No verified product identity from the searched code/name. Generic names and store SKUs are insufficient to assign a photo.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"MPQFHDSFYWL74TFBGIO233PQ","757205301318","","The Next Big Thing 500 Gram","The Next Big Thing 500 Gram","Unknown","500 GRAM FINALE","Regular","Unknown","500 Gram","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","897","900","900","Items","898","candidate_requires_package_review","","Unknown","Unknown","","""757205301318"" fireworks","https://www.raccoonfireworksusa.com/product-page/the-next-big-thing","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"DVJJ6D4PS3O75T6GJDQQUVI6","7572015003800","","The Perfect Match","The Perfect Match","Unknown","Unknown","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","898","901","901","Items","899","no_verified_identity","","Unknown","Unknown","","""7572015003800"" fireworks","","No verified product identity from the searched code/name. Generic names and store SKUs are insufficient to assign a photo.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"JVJVJDEHKQTOTIG75XHAVP7R","687985290512","","The Red White And Blue Salute","The Red White And Blue Salute","Unknown","Unknown","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","900","903","903","Items","901","candidate_requires_package_review","","Unknown","Unknown","","""687985290512"" fireworks","https://ocfireworks.com/the-red-white-blue-salute/ | https://reiglefamilyfireworks.com/MS188-The-Red-White-and-Blue-Salute-R-PC/ | https://lowcountryfireworks.com/MS188-The-Red-White-and-Blue-Salute-R-PC/ | https://americanwholesalefireworks.com/the-red-white-and-blue-salute// | https://georgiasbestfireworks.com/product/0af7b240-ab8c-11e8-eddc-e476a2fcc4f2/ | https://americanwholesalefireworks.com/the-red-white-and-blue-salute/ | https://blackkatpyro.com/MS188-The-Red-White-and-Blue-Salute-R-PC/","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"V5J3HQXPDHVHUAOL4TQYISXE","811451013859","","The wicked Witch","The wicked Witch","Unknown","Unknown","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","901","904","904","Items","902","no_verified_identity","","Unknown","Unknown","","""811451013859"" fireworks","","No verified product identity from the searched code/name. Generic names and store SKUs are insufficient to assign a photo.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"IR7XAVEQUTZ3OXRPZRYDJDWS","652009112002","","Thor Missle","Thor Missle","Unknown","Unknown","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","902","905","905","Items","903","candidate_requires_package_review","","Unknown","Unknown","","""652009112002"" fireworks","https://beta2024.usa-fireworks.com/products/missiles-rockets/thor-missile/ | https://www.wincofireworks.com/wp-content/uploads/2022/02/Pyro-Scan-UPC-ITEM-Database-February-2022-Sorted-By-Item-Name.pdf","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"4NKU22OHLIB7KNREHQGNR5LH","8052530051016","","Thunder Bomb 1000ct Firecracker","Thunder Bomb 1000ct Firecracker","Unknown","Unknown","Regular","Unknown","1000ct","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","903","906","906","Items","904","candidate_requires_package_review","","Unknown","Unknown","","""8052530051016"" fireworks","https://usa-fireworks.com/products/firecrackers/thunder-bomb-firecrackers-1000-roll/ | https://staging.usa-fireworks.com/products/firecrackers/1000-roll-boomer/ | https://beta2024.usa-fireworks.com/products/firecrackers/1000-roll-boomer/","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
"TXJZDX235E43KSVDG4MP7WO6","8052530052525","","Thunder Bomb 640","Thunder Bomb 640","Unknown","Unknown","Regular","Unknown","Unknown","no_match","No sufficiently specific candidate identified in the two Dynamite catalog files.","Unknown","Manufacturer or UPC/model, exact package/variant and corresponding photo/video.","904","907","907","Items","905","candidate_requires_package_review","","Unknown","Unknown","","""8052530052525"" fireworks","https://usa-fireworks.com/products/firecrackers/thunder-bomb-firecrackers-brick-40-16/ | https://ocfireworks.com/thunder-bomb-firecrackers-40-16-half-brick/","Code found in public source; package/brand/image and any conflicts still need individual verification.","Verify manufacturer/model and exact retail package; inspect and acquire its authentic photo. Video is optional."
