"square_token","original_name","original_variation","match_status","rockwall_product_id","dynamite_candidates","evidence"
"52R2ZXKH7VN6XE22HGIYOY7H","We the People Love Fireworks","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QSQAXZFLM7YY3WE3XR322PCO","Weapon Of Choice 36 Shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BNKKQGDEVA5V7GNWV6M7MMU4","Wedding Sparklers No 14 Gold Sparklers 14 Inch 6 Pcs","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XIJVJE2L4HZMIGUUW74YVCDN","Wedding Sparklers-#20 Gold 20 Inch 8 Pcs","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZYLKLF2LIQFBMRPYETQMEHPO","Welcome To America","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4TIP4COGELAUIDAJ6MST3CFQ","What A Blast","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MM3BLPBIRXKHJ5V4YE4XWPAQ","What Boys Are Made Of","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FLN6Q2HNLPI5J536VFRX5FV3","What's That 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6DOXRDGFLEMBC4IEFOHUXQ33","Whiskey Business","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"42AKSK3AMAWJSVSRY2QX2L4D","Whistling Buster","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UGR7VX5AJCKWYKD5WLDPARD5","Whistling Chaser 8 Pk","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"I6JNE43GUTMPUOBCPM36M7QM","Who Runs The World 500g","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CV664TCU26NIUFZPF425DRAO","Wild Cat 5"" Artillery Shells 24 pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6SQ25JK3RYG5ECAM3GS2PQ3R","Wild Horses","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DZB6A5PJPGHXV3BGZRJYYKJ7","Wild Hunt 500 G Pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VDUDV2IJWJQDR3OXDDXGSYVX","Wild West","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6HVANF2BUGX7XBWGM6KGJOJI","Wildcard","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RIOM3SESJXPNVNW246HUV6UY","Willow Explosion","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"475TU4CYYUU2N4WBJOEXBVVC","Wine O' Clock","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RDNMIFK5DN5NS47I3G4DFEK3","Wings Of Desire 500 Gram","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"AYTDVARD6EIZWXGX72EAMDXL","Wireless Lighter Firing System","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"JYPTK3SJCOV73CE4NJUGOT6J","Wolves","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RNWQE56DSFMVHJ64MOFUYAR4","Worlds Lagest Fountian","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CPEIQZMDOBTZ3F24F6U4ST5F","X Wing Missle","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"JW2FSPRKWWSE6UIL2JIGPHNB","Xtra Large 5"" Artillery Shells 12 pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KTQONGUQYENKCXK6T2CHPF4P","Zangers","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SCYFUPEUZPM64WQU4QBY6NKC","Zangers BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ABSSOYGSF5XAJ7T3RPHZ6GUX","Zeus Artillery 24 Shells/36 Breaks","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"K4U6AWT3ZSCB7UMQSFTHNS2T","Zing. BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TBUBQKGLIPZ3YZ7ACJLUPCHR","Zippers 6pc","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MLRBPIXQ3OWSYIEEJFU5UA6F","Zombie Killer 5"" Artillery Shells 24 pack","Regular","probable","","products.json[30] Zombie / Monkey Mania / /products/zombie.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"C4H5ALVI5ANGSTY6KKEOP2YJ","Zombied 9 Shots","Regular","probable","","products.json[30] Zombie / Monkey Mania / /products/zombie.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"ZMSLCMXFLVZU2T7HTZ32QRD5","alien chaser","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FY34EGC4CU3KPIDESMEXQUM6","americas thunderbombs 1000 firecrackers","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"L5C5YKYKI6P6RTTUFZUQAN67","artificial satellite","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WGFFCBYJ2GMOK6RTIJSDWMFA","bad cactus","Regular","confirmed","bad-cactus","products.json[182] Bad Cactus / Winda / /products/bad-cactus.png","Distinctive name and fountain category agree between Square and photographed cactus-shaped Winda fountain."
"CYOD2EG37BSGJSX2PMIA745V","big mudder trucker","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"7W4TMQGPSRAQMBAUNBIOH3OH","blond joke","Regular","probable","","products.json[89] Blond Joke / Brothers / products/blond-joke.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"RMHJFIXZYBQN2KUAIQCXEAJN","bump bear","Regular","probable","","products.json[152] Bump Bear / Winda / /products/bump-bear.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"FWD36HGV7A4TLSAPI2MAT4HL","cat calls","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ESLZA7PGFA42ZX5QDNW7DNQS","colored snakes","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FRFVWA6OPHD7DZENTVJS2RBE","container load assortment","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZBY55IANNELVIVADDGQEEIVP","cuckoo","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"JHH35X7EGHAJV5SLSC7BDZSK","da big box o' bombs","Regular","probable","","products.json[98] Da Big Box O' Bombs / Brothers / /products/da-big-box-o'-bombs.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"CVAUNE4ODRI6N6BCYCLHK4WS","dino bomb","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YAR54WJZVKSVXZJB6WIGGNJ7","dragon artillery shell","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6QO63UPD5GZPJBJPTPD76VNT","dragon artillery shell","Dragon Artillery Shell","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RLY2XMX3UEEYIBZHJTFOND6V","dragon artillery shell","Dragon Artillery Shell","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"T52ZOHQ6LBMGDIOFIZ22YDPN","dragon artillery shell","Dragon Artillery Shell","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"EU6L6PVTJT2WVTO3IXNXKD4T","fiesta grande 216 shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"JOZNARA424EEK6F2KF7HBTKU","flying colors","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DXJSL22TCSMUGGQINAP24X5T","frog princess","Frog Princess","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"C5IJRH4ATYMQXYAVEYHQW35A","frog princess","Frog Prince","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"M4YZJHNICGF76SSOFNVQBUVQ","game on","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MCBS7WIPTOROQZQTI2VDVBOC","glow pops BOGO","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4RIXDLTM62EP3YANE6EI3ISQ","goliath","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"I2Z6MQ67VGNRLP3ESDV4GHX4","gumball barrage","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Q3FVGPX5GRZZUNS42RW7JQQJ","happy 16 shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"PGK3TNKD3K42HUIFSRTEXDRZ","happy 36 shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"S7H4K7C6I5R4F5NP7HHUWFBX","home run","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4OVKMNYNTWXUH5ITGCIUIWW5","hoot hoot hooray","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"O5NCK6FZ4MGSKN2QNW6ZPXSA","ice cream","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LGRKTS64MSYDTY5XMOR7KCXT","its a Texas thing","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"OZBSOY3CHLT2YRYKF2N5V3XT","jack in tall box","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Q2YEM7OLG2QINNCEQZ3JAB3Z","jurrasic pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MU54DYAZM5S7JB6NWNK4MI7R","jurrasic pack","Jurassic Pack","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MJMGOCFCGNQDJHMU55JEXXLY","jurrasic pack","Jurassic Pack","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"D6KC2VBTV4GXBX33BTY3XCEK","ka kaw","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3YRUR4A6SXEFR6QHEBZ666DA","killer bees bc","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UD6CLHKRDFQGYA4FZA3XQSKP","let's go brandon","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FSQXUREBL7AO6TFFDCHCHLLN","magic whip backpack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"OTTYNEVXAQXMAOLNIB6I3DVW","mighty cracker","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZQ5P53VXBJ5IS573IJDOWKNB","mob madness","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TFA6F7IDN346GXHIFJMRO3O7","monster crusher","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RSAUYRX3JUNFGEO3PQIFPQVB","morning Glory's 36"" sparklers","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WL3IO2FYENLAKA7Q3QLLT2IM","neon 5"" canister artillery shells","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TMC3YHZW3USJLNP2YNAQF35V","neon jellyfish","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UMEMVODOJHAOQS33WJIBL5QB","night saber","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"62NZGL7IH4FIILNOQNQQQOYU","og kush 150 shot","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"5WQT32QXFG6ARL7YBA6ND6NF","overload burger","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WD4UKVVQLK62VDXAMJEYHTDB","party animal assortment pack","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Y3GNKR7ETF7UXZDUEI7GRN3Q","party sparklers","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ANW2NNK77LR3WPA2LXT3TGB4","party sparklers 4","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"C4AV5GYQO3IGFIS46EKOJHON","pikachu","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"72YAFHVRGOCXMFTRMJYMR6L4","raise the dead 7"" 60G canister shells","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Y6MI6RAGXGJYOLDXHW5XZHNL","rebel yell","Regular","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
