"square_token","square_sku","gtin","original_name","normalized_name","normalization_note","brand","square_category","catalog_category","original_variation","presentation","specifications_in_original_name","reference_handle","csv_file","csv_row","csv_line_start","csv_line_end","xlsx_file","xlsx_sheet","xlsx_row","same_name_rows","duplicate_sku_rows","match_status","rockwall_product_id","dynamite_candidates","evidence"
"J4X2GNRP7XNRBVM5HXDI77OZ","687985913206","","Vendoworks","Vendoworks","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#vendoworks-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","940","945","945","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","941","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"AVJ2UNGCOROG46OCAJARWH27","705108700721","","Venomous Snakes","Venomous Snakes","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#venomous-snakes-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","941","946","946","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","942","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"53PY236TSO7UAIDCPQL23F4D","8145270145913","","Vertical Limit 200 Gram 16 Shot","Vertical Limit 200 Gram 16 Shot","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","200 Gram | 16 Shot","#vertical-limit-200-gram-16-shot-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","942","947","947","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","943","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MPLY3UZKTRRPDCZXXFXRR433","131611802209","","Victory Sword","Victory Sword","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#victory-sword-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","943","948","948","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","944","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2GOV47XBIMZCDNOV72OJDVYL","","805253432918","Victory Vault","Victory Vault","Whitespace cleaned; uncertain abbreviations retained","Unknown","Artillery Packs MultiShell MultiBreaks","Unknown","Regular","Unknown","Unknown","#victory-vault-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","944","949","949","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","945","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QA7RJWR5IABYRYQ4RJTZCVD7","8145270113820","","Violet And Crimson Fountain 6pc","Violet And Crimson Fountain 6pc","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","6pc","#violet-and-crimson-fountain-6pc-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","945","950","950","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","946","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"AM2ZXLJ7TEDJQGPX2YZBW72P","757201225045","","Viper Strike","Viper Strike","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#viper-strike-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","946","951","951","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","947","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"GRLCY6BUJIQP24563LEUEXK4","800000323105","","Viva Mexico 500 Gram","Viva Mexico 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#viva-mexico-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","947","952","952","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","948","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XTL5TLDJI3LTZYGCDMI4ODSC","687985250110","","Wacky Tobocey","Wacky Tobocey","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#wacky-tobocey-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","948","953","953","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","949","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Z5AQ5L7DNIGG2FSAUAZOSQQ5","715244063178","","Walking Dead 19 Shots","Walking Dead 19 Shots","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","19 Shots","#walking-dead-19-shots-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","949","954","954","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","950","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KS5452C734MZW35G2BTO3ZX4","887946005616","","Wall of Flame","Wall of Flame","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE > 500 GRAM FINALE ZIPPER CAKES","Unknown","Regular","Unknown","Unknown","#wall-of-flame-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","950","955","955","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","951","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YIKPT4VA36G77JLEBR336HWV","687985985111","","War Hero 500 Gram","War Hero 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#war-hero-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","951","956","956","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","952","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6NQCWDXZ7TGFXFDOUC2FN5T7","887946061414","","War Machine","War Machine","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#war-machine-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","952","957","957","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","953","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VNEIHGVRRDBQAJWZMKFV4C3O","652009906533","","War Machine 156 shots","War Machine 156 shots","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE > 500 GRAM FINALE ZIPPER CAKES","Unknown","Regular","Unknown","156 shots","#war-machine-156-shots-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","953","958","958","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","954","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IS2XWCPIZV7WPJ7BQP3BAPSP","814527200535","","Warning Avalanche Ahead 500 Gram 26 Shot","Warning Avalanche Ahead 500 Gram 26 Shot","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","500 Gram | 26 Shot","#warning-avalanche-ahead-500-gram-26-shot-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","954","959","959","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","955","1","1","probable","","products.json[151] Avalanche / Winda / /products/avalanche.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"CNG6PFTZORZT3VTBUEOOCIHE","","6950165436012","Washinton's Wrath","Washinton's Wrath","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Freedom's Firestorm","Freedom's Firestorm","Unknown","#washinton-s-wrath-freedom-s-firestorm","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","955","960","960","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","956","2","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6UJAXAORFVM7FYGGLZ67623O","","6950165436128","Washinton's Wrath","Washinton's Wrath","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#washinton-s-wrath-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","956","961","961","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","957","2","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TMUMFZK4FJCUWETKB2JNYRTR","814527311712","","Watching You Fountain","Watching You Fountain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#watching-you-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","957","962","962","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","958","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Y67YAJM4MTK2Q3WK6TKIAQSU","705108915040","","Watermelon  Ninja","Watermelon Ninja","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#watermelon-ninja-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","958","963","963","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","959","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"C44OQMPI7CLCZ5UOQBGPOVY5","","805253438613","We the People","We the People","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#we-the-people-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","959","964","964","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","960","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"52R2ZXKH7VN6XE22HGIYOY7H","","805253437616","We the People Love Fireworks","We the People Love Fireworks","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#we-the-people-love-fireworks-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","960","965","965","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","961","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QSQAXZFLM7YY3WE3XR322PCO","8145270155318","","Weapon Of Choice 36 Shot","Weapon Of Choice 36 Shot","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36 Shot","#weapon-of-choice-36-shot-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","961","966","966","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","962","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BNKKQGDEVA5V7GNWV6M7MMU4","887946061681","","Wedding Sparklers No 14 Gold Sparklers 14 Inch 6 Pcs","Wedding Sparklers No 14 Gold Sparklers 14 Inch 6 Pcs","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","14 Inch | 6 Pcs","#wedding-sparklers-no-14-gold-sparklers-14-inch-6-pcs-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","962","967","967","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","963","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XIJVJE2L4HZMIGUUW74YVCDN","680149045133","","Wedding Sparklers-#20 Gold 20 Inch 8 Pcs","Wedding Sparklers-#20 Gold 20 Inch 8 Pcs","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","20 Inch | 8 Pcs","#wedding-sparklers-20-gold-20-inch-8-pcs-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","963","968","968","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","964","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"ZYLKLF2LIQFBMRPYETQMEHPO","211325210436","","Welcome To America","Welcome To America","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#welcome-to-america-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","964","969","969","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","965","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4TIP4COGELAUIDAJ6MST3CFQ","757201536110","","What A Blast","What A Blast","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#what-a-blast-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","965","970","970","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","966","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MM3BLPBIRXKHJ5V4YE4XWPAQ","8052530044216","","What Boys Are Made Of","What Boys Are Made Of","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#what-boys-are-made-of-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","966","971","971","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","967","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FLN6Q2HNLPI5J536VFRX5FV3","674662504420","","What's That 500 Gram","What's That 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#what-s-that-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","967","972","972","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","968","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6DOXRDGFLEMBC4IEFOHUXQ33","","705108803965","Whiskey Business","Whiskey Business","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#whiskey-business-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","968","973","973","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","969","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"42AKSK3AMAWJSVSRY2QX2L4D","200300105164","","Whistling Buster","Whistling Buster","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#whistling-buster-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","969","974","974","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","970","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UGR7VX5AJCKWYKD5WLDPARD5","652009002549","","Whistling Chaser 8 Pk","Whistling Chaser 8 Pk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#whistling-chaser-8-pk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","970","975","975","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","971","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"I6JNE43GUTMPUOBCPM36M7QM","705108802760","","Who Runs The World 500g","Who Runs The World 500g","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","500g","#who-runs-the-world-500g-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","971","976","976","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","972","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
